Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,24.5228909326205,24.47169843232,0.0498301955051856,9495.60925352005,3.97752283499755,9827.15086789174,324.305652197022,CC-1-2,3,4-Apr-25,0.1,100,270.0,9495.609253519144,47478.04626759572,4747804.626759572,17584.461580591007,18198.427533131606,600.5660225874379
A05,Unkn-01,24.4233525817595,24.47169843232,0.0498301955051856,10143.7005678371,4.00619642077668,9827.15086789174,324.305652197022,CC-1-2,3,4-Apr-25,0.1,100,270.0,10143.700567836615,50718.50283918307,5071850.283918307,18784.630681178915,18198.427533131606,600.5660225874379
A06,Unkn-01,24.4688517825801,24.47169843232,0.0498301955051856,9842.14278231803,3.99308966115763,9827.15086789174,324.305652197022,CC-1-2,3,4-Apr-25,0.1,100,270.0,9842.142782317444,49210.71391158721,4921071.391158721,18226.190337624896,18198.427533131606,600.5660225874379
A07,Unkn-09,22.3477881746496,22.2838018931089,0.0855445264194814,40187.9040541734,4.60409535674085,41975.6974131806,2413.91599342341,CC-3-3,3,4-Apr-25,0.1,100,270.0,40187.904054170285,200939.5202708514,20093952.02708514,74422.04454475977,77732.77298736812,4470.214802637747
A08,Unkn-09,22.186638338566,22.2838018931089,0.0855445264194814,44721.5758967046,4.65051709879572,41975.6974131806,2413.91599342341,CC-3-3,3,4-Apr-25,0.1,100,270.0,44721.575896703755,223607.87948351877,22360787.94835188,82817.733142044,77732.77298736812,4470.214802637747
A09,Unkn-09,22.3169791661111,22.2838018931089,0.0855445264194814,41017.6122886638,4.61297037568035,41975.6974131806,2413.91599342341,CC-3-3,3,4-Apr-25,0.1,100,270.0,41017.61228866233,205088.06144331163,20508806.144331165,75958.54127530061,77732.77298736812,4470.214802637747
A10,Unkn-17,22.8387889231327,22.8419422947872,0.0214755566926442,29017.1581804261,4.46265487719224,28958.4853445818,411.859357639157,WC-5-4,3,4-Apr-25,0.1,100,250.0,29017.158180423994,145085.79090211997,14508579.090211997,58034.31636084799,57916.97068916069,823.718715277386
A11,Unkn-17,22.822217766549,22.8419422947872,0.0214755566926442,29337.8618506362,4.46742845919005,28958.4853445818,411.859357639157,WC-5-4,3,4-Apr-25,0.1,100,250.0,29337.86185063464,146689.30925317318,14668930.925317317,58675.72370126927,57916.97068916069,823.718715277386
A12,Unkn-17,22.86482019468,22.8419422947872,0.0214755566926442,28520.4360026832,4.45515616045444,28958.4853445818,411.859357639157,WC-5-4,3,4-Apr-25,0.1,100,250.0,28520.436002682407,142602.18001341203,14260218.001341203,57040.872005364814,57916.97068916069,823.718715277386
B04,Unkn-02,24.6170923794362,24.2939330042402,0.280105268863478,8920.44722660393,3.95038662827493,11175.9583789975,1955.62961277941,CC-2-2,3,4-Apr-25,0.1,100,270.0,8920.447226603543,44602.23613301771,4460223.613301771,16519.346715932483,20696.2192203643,3621.5363199612884
B05,Unkn-02,24.1207354290439,24.2939330042402,0.280105268863478,12398.5256815311,4.09337004593298,11175.9583789975,1955.62961277941,CC-2-2,3,4-Apr-25,0.1,100,270.0,12398.52568153033,61992.628407651646,6199262.840765164,22960.23274357468,20696.2192203643,3621.5363199612884
B06,Unkn-02,24.1439712042404,24.2939330042402,0.280105268863478,12208.9022288575,4.08667661583818,11175.9583789975,1955.62961277941,CC-2-2,3,4-Apr-25,0.1,100,270.0,12208.902228856297,61044.51114428148,6104451.114428148,22609.078201585733,20696.2192203643,3621.5363199612884
B07,Unkn-10,23.7202542361188,23.6621801812997,0.0568313141722449,16170.9280718574,4.20873494538075,16813.944077444,632.895850035901,CC-4-3,3,4-Apr-25,0.1,100,260.0,16170.928071855935,80854.64035927967,8085464.035927967,31097.93859972295,32334.50784123575,1217.107403915586
B08,Unkn-10,23.6596073067806,23.6621801812997,0.0568313141722449,16834.694753789,4.22620524618019,16813.944077444,632.895850035901,CC-4-3,3,4-Apr-25,0.1,100,260.0,16834.694753787404,84173.47376893701,8417347.376893701,32374.412988052696,32334.50784123575,1217.107403915586
B09,Unkn-10,23.6066790009999,23.6621801812997,0.0568313141722449,17436.2094066855,4.24145207619916,16813.944077444,632.895850035901,CC-4-3,3,4-Apr-25,0.1,100,260.0,17436.209406684437,87181.04703342218,8718104.703342218,33531.171935931605,32334.50784123575,1217.107403915586
B10,Unkn-18,22.6201838710271,22.6539169142669,0.125492327778601,33544.9768796947,4.5256274968819,32877.7597802305,2691.52062045703,WC-6-4,3,4-Apr-25,0.1,100,270.0,33544.97687969229,167724.88439846144,16772488.439846143,62120.32755498571,60884.74033375626,4984.297445291293
B11,Unkn-18,22.5487388306122,22.6539169142669,0.125492327778601,35172.9150572774,4.54620836322246,32877.7597802305,2691.52062045703,WC-6-4,3,4-Apr-25,0.1,100,270.0,35172.915057275866,175864.57528637932,17586457.52863793,65135.02788384419,60884.74033375626,4984.297445291293
B12,Unkn-18,22.7928280411614,22.6539169142669,0.125492327778601,29915.3874037192,4.47589463132007,32877.7597802305,2691.52062045703,WC-6-4,3,4-Apr-25,0.1,100,270.0,29915.387403716984,149576.93701858493,14957693.701858493,55398.86556243886,60884.74033375626,4984.297445291293
C04,Unkn-03,23.1447470469189,22.8508154822135,0.255283173098386,23687.4784839824,4.37451883283017,29053.6299078681,4664.95593691055,CC-3-2,3,4-Apr-25,0.1,100,250.0,23687.478483981133,118437.39241990566,11843739.241990566,47374.956967962265,58107.259815734324,9329.911873821602
C05,Unkn-03,22.6845449097932,22.8508154822135,0.255283173098386,32143.0651469095,4.50708728851061,29053.6299078681,4664.95593691055,CC-3-2,3,4-Apr-25,0.1,100,250.0,32143.065146908746,160715.32573454373,16071532.573454373,64286.13029381749,58107.259815734324,9329.911873821602
C06,Unkn-03,22.7231544899283,22.8508154822135,0.255283173098386,31330.3460927126,4.49596519237054,29053.6299078681,4664.95593691055,CC-3-2,3,4-Apr-25,0.1,100,250.0,31330.34609271161,156651.73046355805,15665173.046355804,62660.69218542322,58107.259815734324,9329.911873821602
C07,Unkn-11,23.1550058378954,22.9770749902792,0.206531778120213,23526.84151404,4.37156362691695,26642.3824896574,3722.89092129338,WC-5-3,3,4-Apr-25,0.1,100,250.0,23526.841514039315,117634.20757019657,11763420.757019656,47053.68302807862,53284.764979312546,7445.781842585516
C08,Unkn-11,22.7505928930332,22.9770749902792,0.206531778120213,30765.2982236043,4.48806112928064,26642.3824896574,3722.89092129338,WC-5-3,3,4-Apr-25,0.1,100,250.0,30765.298223602455,153826.49111801226,15382649.111801226,61530.5964472049,53284.764979312546,7445.781842585516
C09,Unkn-11,23.0256262399089,22.9770749902792,0.206531778120213,25635.0077313279,4.40883345275643,26642.3824896574,3722.89092129338,WC-5-3,3,4-Apr-25,0.1,100,250.0,25635.007731327067,128175.03865663533,12817503.865663532,51270.015462654126,53284.764979312546,7445.781842585516
