Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,26.3029041707793,26.0754832057445,0.239676274817077,7872.51711374031,3.89611361340447,9134.86801309522,1370.62258692822,CC-1-35,4,28-Feb-25,0.1,100,419.0,7872.517113739627,39362.58556869814,3936258.5568698137,9394.41183023822,10900.79715166412,1635.5878125636088
A05,Unkn-01,26.0983541831959,26.0754832057445,0.239676274817077,8939.32771297036,3.95130485866998,9134.86801309522,1370.62258692822,CC-1-35,4,28-Feb-25,0.1,100,419.0,8939.327712969527,44696.638564847635,4469663.856484763,10667.455504736905,10900.79715166412,1635.5878125636088
A06,Unkn-01,25.8251912632584,26.0754832057445,0.239676274817077,10592.759212575,4.02500910030707,9134.86801309522,1370.62258692822,CC-1-35,4,28-Feb-25,0.1,100,419.0,10592.75921257444,52963.79606287219,5296379.60628722,12640.524120017231,10900.79715166412,1635.5878125636088
A10,Unkn-17,24.0760088217238,24.0380984731502,0.167909041069592,31402.9038311325,4.49696980920467,32269.3492070083,3417.40060330604,CC-3-37,4,28-Feb-25,0.1,100,246.0,31402.903831130727,157014.51915565363,15701451.915565362,63827.04030717627,65588.10814432244,6945.936185582891
A11,Unkn-17,23.8544752990086,24.0380984731502,0.167909041069592,36036.575672905,4.55674351601909,32269.3492070083,3417.40060330604,CC-3-37,4,28-Feb-25,0.1,100,246.0,36036.57567290422,180182.87836452108,18018287.836452108,73245.07250590288,65588.10814432244,6945.936185582891
A12,Unkn-17,24.1838112987183,24.0380984731502,0.167909041069592,29368.5681169873,4.46788277273831,32269.3492070083,3417.40060330604,CC-3-37,4,28-Feb-25,0.1,100,246.0,29368.568116984985,146842.8405849249,14684284.058492491,59692.21161988818,65588.10814432244,6945.936185582891
B04,Unkn-02,25.7078191539492,25.3723227095826,0.290825944902925,11394.0519366226,4.056678194736,14182.500078101,2417.99317702993,CC-2-35,4,28-Feb-25,0.1,100,245.0,11394.051936621712,56970.25968310856,5697025.968310856,23253.16721759533,28943.87771040798,4934.679953121883
B05,Unkn-02,25.2172761444455,25.3723227095826,0.290825944902925,15453.8065916023,4.18903547263494,14182.500078101,2417.99317702993,CC-2-35,4,28-Feb-25,0.1,100,245.0,15453.80659160093,77269.03295800464,7726903.295800464,31538.38079918557,28943.87771040798,4934.679953121883
B06,Unkn-02,25.1918728303532,25.3723227095826,0.290825944902925,15699.6417060782,4.19588974114498,14182.500078101,2417.99317702993,CC-2-35,4,28-Feb-25,0.1,100,245.0,15699.641706077093,78498.20853038545,7849820.853038546,32040.085114443045,28943.87771040798,4934.679953121883
B10,Unkn-18,25.3116220861338,25.1528817284755,0.142778301246749,14574.0162719293,4.16357925008003,16126.3229340075,1403.9698057914,CC-1-38,4,28-Feb-25,0.1,100,279.0,14574.01627192844,72870.0813596422,7287008.135964219,26118.30873105455,28900.220311839348,2516.0749207726444
