Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,20.4267102928081,20.3822332649147,0.038527321043141,543072.305799375,5.73485765632756,558403.958631987,13280.8646330217,CC-1-21,2,18-Feb-25,0.1,100,247.0,543072.3057993662,2715361.528996831,271536152.89968306,1099336.6514157208,1130372.3858947044,26884.341362401745
A05,Unkn-01,20.3608313865456,20.3822332649147,0.038527321043141,565775.367885351,5.75264403569019,558403.958631987,13280.8646330217,CC-1-21,2,18-Feb-25,0.1,100,247.0,565775.3678853536,2828876.839426768,282887683.9426768,1145294.2669744,1130372.3858947044,26884.341362401745
A06,Unkn-01,20.3591581153904,20.3822332649147,0.038527321043141,566364.202211236,5.75309579539951,558403.958631987,13280.8646330217,CC-1-21,2,18-Feb-25,0.1,100,247.0,566364.2022112323,2831821.011056161,283182101.1056161,1146486.2392939923,1130372.3858947044,26884.341362401745
A07,Unkn-09,19.2041437433538,19.2900365524571,0.0748751566548461,1161270.65758506,6.06493345263821,1101691.10596532,51911.0260667676,WC-6-24,2,18-Feb-25,0.1,100,258.0,1161270.6575850272,5806353.287925135,580635328.7925135,2250524.530203541,2135060.282878487,100602.76369526044
A08,Unkn-09,19.3415332840399,19.2900365524571,0.0748751566548461,1066203.75181923,6.02784020641209,1101691.10596532,51911.0260667676,WC-6-24,2,18-Feb-25,0.1,100,258.0,1066203.7518192132,5331018.759096066,533101875.9096066,2066286.3407349093,2135060.282878487,100602.76369526044
A09,Unkn-09,19.3244326299777,19.2900365524571,0.0748751566548461,1077598.90849166,6.03245714281488,1101691.10596532,51911.0260667676,WC-6-24,2,18-Feb-25,0.1,100,258.0,1077598.9084916573,5387994.5424582865,538799454.2458286,2088369.9776970102,2135060.282878487,100602.76369526044
A10,Unkn-17,25.7072226190633,25.9256895781741,0.189996687114903,20379.4987396711,4.30919349776304,17876.0592534407,2175.48949490243,CC-2-28,2,18-Feb-25,0.1,100,277.0,20379.498739670267,101897.49369835133,10189749.369835133,36786.09880806907,32267.254970107286,3926.8763445898753
A11,Unkn-17,26.0175195538495,25.9256895781741,0.189996687114903,16804.1938861901,4.22541768376911,17876.0592534407,2175.48949490243,CC-2-28,2,18-Feb-25,0.1,100,277.0,16804.193886188612,84020.96943094305,8402096.943094306,30332.479938968612,32267.254970107286,3926.8763445898753
A12,Unkn-17,26.0523265616096,25.9256895781741,0.189996687114903,16444.4851344608,4.21602028056948,17876.0592534407,2175.48949490243,CC-2-28,2,18-Feb-25,0.1,100,277.0,16444.48513445943,82222.42567229715,8222242.567229715,29683.186163284172,32267.254970107286,3926.8763445898753
B04,Unkn-02,19.494120833134,19.580368796523,0.0910113933057293,969714.102071513,5.98664371138545,920068.149622539,51821.8825070236,CC-2-21,2,18-Feb-25,0.1,100,277.0,969714.1020715074,4848570.510357536,484857051.0357536,1750386.4658330455,1660772.83325365,93541.30416431566
B05,Unkn-02,19.5714923905277,19.580368796523,0.0910113933057293,924175.556400137,5.96575447764198,920068.149622539,51821.8825070236,CC-2-21,2,18-Feb-25,0.1,100,277.0,924175.5564001148,4620877.782000573,462087778.2000573,1668186.9249099542,1660772.83325365,93541.30416431566
B06,Unkn-02,19.6754931659073,19.580368796523,0.0910113933057293,866314.790395966,5.93767572907351,920068.149622539,51821.8825070236,CC-2-21,2,18-Feb-25,0.1,100,277.0,866314.7903959443,4331573.951979721,433157395.1979721,1563745.1090179498,1660772.83325365,93541.30416431566
B07,Unkn-10,26.0195177236104,25.9919988215245,0.0629201828208256,16783.3327857243,4.22487820599975,17081.6932147414,674.920621518693,CC-1-25,2,18-Feb-25,0.1,100,265.0,16783.332785723,83916.66392861499,8391666.392861499,31666.665633439618,32229.609839132714,1273.4351349414083
