Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,23.2314803615533,22.9429825978571,0.355369106444348,17999.8738226253,4.25526946075166,21898.9589038293,5021.54135149048,WC-4-29,1,4-Apr-25,0.1,100,249.0,17999.873822624773,89999.36911312386,8999936.911312386,36144.324945029664,43973.81305989612,10083.41636845471
A05,Unkn-01,22.5460204752166,22.9429825978571,0.355369106444348,27565.183996369,4.44036089572119,21898.9589038293,5021.54135149048,WC-4-29,1,4-Apr-25,0.1,100,249.0,27565.183996368065,137825.91998184033,13782591.998184033,55351.77509310857,43973.81305989612,10083.41636845471
A06,Unkn-01,23.0514469568012,22.9429825978571,0.355369106444348,20131.8188924936,4.30388301479363,21898.9589038293,5021.54135149048,WC-4-29,1,4-Apr-25,0.1,100,249.0,20131.818892491974,100659.09446245986,10065909.446245987,40425.33914155015,43973.81305989612,10083.41636845471
A07,Unkn-09,22.7868126728081,23.0807358767595,0.265594218370937,23732.3605243535,4.37534093719399,19952.3242939282,3382.34650538796,WC-6-30,1,4-Apr-25,0.1,100,267.0,23732.360524352247,118661.80262176124,11866180.262176124,44442.62270477949,37363.903172147795,6333.982219827881
A08,Unkn-09,23.1518875092964,23.0807358767595,0.265594218370937,18913.0484751925,4.27676153568005,19952.3242939282,3382.34650538796,WC-6-30,1,4-Apr-25,0.1,100,267.0,18913.048475191245,94565.24237595622,9456524.237595621,35417.693773766376,37363.903172147795,6333.982219827881
A09,Unkn-09,23.3035074481739,23.0807358767595,0.265594218370937,17211.5638822388,4.23582033311487,19952.3242939282,3382.34650538796,WC-6-30,1,4-Apr-25,0.1,100,267.0,17211.563882237275,86057.81941118637,8605781.941118637,32231.393037897516,37363.903172147795,6333.982219827881
A10,Unkn-17,23.8066732270017,23.9855720016359,0.388377012923481,12587.8888326326,4.09995289887517,11473.1239601573,2566.80101048238,CC-2-32,1,4-Apr-25,0.1,100,259.0,12587.888832631854,62939.44416315926,6293944.416315926,24300.943692339482,22148.887953970338,4955.214305950411
A11,Unkn-17,23.7188850028688,23.9855720016359,0.388377012923481,13294.0690637541,4.12365793063862,11473.1239601573,2566.80101048238,CC-2-32,1,4-Apr-25,0.1,100,259.0,13294.069063753375,66470.34531876688,6647034.531876688,25664.225991801883,22148.887953970338,4955.214305950411
A12,Unkn-17,24.4311577750373,23.9855720016359,0.388377012923481,8537.4139840853,3.93132634112001,11473.1239601573,2566.80101048238,CC-2-32,1,4-Apr-25,0.1,100,259.0,8537.413984084676,42687.06992042338,4268706.9920423385,16481.494177769648,22148.887953970338,4955.214305950411
B04,Unkn-02,23.3988404501382,23.0948241211081,0.263605249319072,16221.0148280686,4.21007802129581,19766.4940403594,3075.38566641477,WC-5-29,1,4-Apr-25,0.1,100,248.0,16221.014828067857,81105.07414033927,8110507.414033927,32703.658927556156,39851.802500722064,6200.374327448175
B05,Unkn-02,22.9557882821685,23.0948241211081,0.263605249319072,21365.5101201779,4.32971326643632,19766.4940403594,3075.38566641477,WC-5-29,1,4-Apr-25,0.1,100,248.0,21365.510120176106,106827.55060088052,10682755.060088053,43075.62524229054,39851.802500722064,6200.374327448175
B06,Unkn-02,22.9298436310175,23.0948241211081,0.263605249319072,21712.9571728318,4.33671897575212,19766.4940403594,3075.38566641477,WC-5-29,1,4-Apr-25,0.1,100,248.0,21712.95717283048,108564.78586415239,10856478.586415239,43776.12333231951,39851.802500722064,6200.374327448175
B07,Unkn-10,25.9330996570101,26.0622838141814,0.117538998062962,3355.55376233178,3.52576420142887,3102.13351390162,229.3701514496,CC-1-31,1,4-Apr-25,0.1,100,249.0,3355.553762331377,16777.768811656886,1677776.8811656886,6738.059763717625,6229.183762854041,460.58263343275604
B08,Unkn-10,26.0908341639296,26.0622838141814,0.117538998062962,3042.08897031261,3.48317191147595,3102.13351390162,229.3701514496,CC-1-31,1,4-Apr-25,0.1,100,249.0,3042.0889703123066,15210.444851561533,1521044.4851561533,6108.612390185354,6229.183762854041,460.58263343275604
B09,Unkn-10,26.1629176216045,26.0622838141814,0.117538998062962,2908.75780906047,3.46370756223456,3102.13351390162,229.3701514496,CC-1-31,1,4-Apr-25,0.1,100,249.0,2908.757809060252,14543.789045301259,1454378.904530126,5840.879134659141,6229.183762854041,460.58263343275604
B10,Unkn-18,23.2835755790464,23.7057931494663,0.391382465786009,17426.1897969298,4.24120243983179,13674.3011302239,3405.95071494063,CC-3-32,1,4-Apr-25,0.1,100,262.0,17426.189796928345,87130.94898464173,8713094.898464173,33256.08739871822,26095.994523326135,6499.905944542403
B11,Unkn-18,23.777333037904,23.7057931494663,0.391382465786009,12819.6299469571,4.10787548896485,13674.3011302239,3405.95071494063,CC-3-32,1,4-Apr-25,0.1,100,262.0,12819.62994695646,64098.149734782295,6409814.97347823,24464.942646863474,26095.994523326135,6499.905944542403
B12,Unkn-18,24.0564708314486,23.7057931494663,0.391382465786009,10777.0836467847,4.03250125366494,13674.3011302239,3405.95071494063,CC-3-32,1,4-Apr-25,0.1,100,262.0,10777.083646783878,53885.41823391939,5388541.823391939,20566.95352439671,26095.994523326135,6499.905944542403
C04,Unkn-03,23.5332079331314,22.8451459169187,0.597147151075136,14920.9136274583,4.17379541638166,23876.2682932315,7785.80353565065,WC-6-29,1,4-Apr-25,0.1,100,252.0,14920.913627457221,74604.5681372861,7460456.81372861,29604.987356065914,47373.54820085342,15448.022888195037
C05,Unkn-03,22.5400085640931,22.8451459169187,0.597147151075136,27668.4138592321,4.44198426315514,23876.2682932315,7785.80353565065,WC-6-29,1,4-Apr-25,0.1,100,252.0,27668.413859230997,138342.06929615498,13834206.929615498,54897.646546093245,47373.54820085342,15448.022888195037
C06,Unkn-03,22.4622212535315,22.8451459169187,0.597147151075136,29039.4773930042,4.46298879634704,23876.2682932315,7785.80353565065,WC-6-29,1,4-Apr-25,0.1,100,252.0,29039.477393002166,145197.3869650108,14519738.696501082,57618.010700401115,47373.54820085342,15448.022888195037
C07,Unkn-11,24.0627597417733,23.9744716762171,0.236126086618322,10735.0257242462,4.0308030894695,11424.3377130262,1730.53754091828,CC-2-31,1,4-Apr-25,0.1,100,258.0,10735.025724245323,53675.12862122661,5367512.862122661,20804.313419080085,22140.18936632846,3353.754924260438
C08,Unkn-11,23.7069234315451,23.9744716762171,0.236126086618322,13393.3079987775,4.12688785618922,11424.3377130262,1730.53754091828,CC-2-31,1,4-Apr-25,0.1,100,258.0,13393.307998776943,66966.53999388471,6696653.999388471,25956.023253443687,22140.18936632846,3353.754924260438
C09,Unkn-11,24.153731855333,23.9744716762171,0.236126086618322,10144.6794160548,4.00623832736362,11424.3377130262,1730.53754091828,CC-2-31,1,4-Apr-25,0.1,100,258.0,10144.67941605419,50723.39708027095,5072339.7080270955,19660.23142646161,22140.18936632846,3353.754924260438
C10,Unkn-19,23.319519000096,23.2969677503951,0.225872335690636,17041.0680528513,4.23149681079004,17396.2807251251,2462.1630295198,CC-1-33,1,4-Apr-25,0.1,100,262.0,17041.068052849772,85205.34026424885,8520534.026424885,32521.12223826292,33199.00901741192,4698.784407480333
C11,Unkn-19,23.0606656984677,23.2969677503951,0.225872335690636,20016.7572485675,4.30139372233803,17396.2807251251,2462.1630295198,CC-1-33,1,4-Apr-25,0.1,100,262.0,20016.75724856629,100083.78624283144,10008378.624283144,38199.91841329444,33199.00901741192,4698.784407480333
C12,Unkn-19,23.5107185526217,23.2969677503951,0.225872335690636,15131.0168739564,4.17986811559148,17396.2807251251,2462.1630295198,CC-1-33,1,4-Apr-25,0.1,100,262.0,15131.016873955483,75655.08436977741,7565508.436977741,28875.9864006784,33199.00901741192,4698.784407480333
D04,Unkn-04,25.8788523463021,25.7213341354723,0.52005320402277,3470.66216750865,3.54041234172461,3968.32678470008,1345.63822291448,CC-1-30,1,4-Apr-25,0.1,100,230.0,3470.6621675083957,17353.310837541976,1735331.0837541977,7544.917755453033,8626.797358043013,2925.3004845965183
D05,Unkn-04,25.1407320815594,25.7213341354723,0.52005320402277,5491.90992132659,3.73972340529603,3968.32678470008,1345.63822291448,CC-1-30,1,4-Apr-25,0.1,100,230.0,5491.909921326212,27459.549606631055,2745954.9606631054,11938.93461157872,8626.797358043013,2925.3004845965183
D06,Unkn-04,26.1444179785552,25.7213341354723,0.52005320402277,2942.40826526498,3.46870293183484,3968.32678470008,1345.63822291448,CC-1-30,1,4-Apr-25,0.1,100,230.0,2942.4082652647526,14712.041326323762,1471204.1326323762,6396.539707097288,8626.797358043013,2925.3004845965183
D07,Unkn-12,24.8784218073436,24.5957994262866,0.334781902447992,6464.78054078727,3.81055378651838,7821.23553248542,1678.57718805984,CC-3-31,1,4-Apr-25,0.1,100,256.0,6464.780540786785,32323.902703933927,3232390.2703933925,12626.52449372419,15275.850649384765,3278.4710704293857
D08,Unkn-12,24.6829009422805,24.5957994262866,0.334781902447992,7300.44519364739,3.86334934494909,7821.23553248542,1678.57718805984,CC-3-31,1,4-Apr-25,0.1,100,256.0,7300.445193647049,36502.22596823524,3650222.5968235238,14258.68201884189,15275.850649384765,3278.4710704293857
D09,Unkn-12,24.2260755292355,24.5957994262866,0.334781902447992,9698.4808630216,3.98670371318635,7821.23553248542,1678.57718805984,CC-3-31,1,4-Apr-25,0.1,100,256.0,9698.480863021168,48492.404315105836,4849240.4315105835,18942.345435588217,15275.850649384765,3278.4710704293857
D10,Unkn-20,22.7229981090802,23.1298716086616,0.388639934939983,24692.9215581191,4.39257247678921,19553.276037047,4773.75367910878,CC-2-33,1,4-Apr-25,0.1,100,267.0,24692.92155811775,123464.60779058874,12346460.779058874,46241.42613879728,36616.621792220794,8939.613631289374
D11,Unkn-20,23.169352676837,23.1298716086616,0.388639934939983,18708.7813980859,4.27204550052393,19553.276037047,4773.75367910878,CC-2-33,1,4-Apr-25,0.1,100,267.0,18708.781398084782,93543.9069904239,9354390.69904239,35035.17115746213,36616.621792220794,8939.613631289374
D12,Unkn-20,23.4972640400676,23.1298716086616,0.388639934939983,15258.125154936,4.18350117287913,19553.276037047,4773.75367910878,CC-2-33,1,4-Apr-25,0.1,100,267.0,15258.125154935193,76290.62577467597,7629062.577467596,28573.26808040298,36616.621792220794,8939.613631289374
E04,Unkn-05,25.1253945512486,25.2543148045602,0.172822173659995,5544.53238914242,3.74386492480826,5136.80948490837,536.330200929757,CC-2-30,1,4-Apr-25,0.1,100,258.0,5544.532389142075,27722.661945710373,2772266.1945710373,10745.217808414873,9955.05714129448,1039.399614204875
E05,Unkn-05,25.4506922535172,25.2543148045602,0.172822173659995,4529.25060964925,3.65602635145722,5136.80948490837,536.330200929757,CC-2-30,1,4-Apr-25,0.1,100,258.0,4529.250609648906,22646.25304824453,2264625.304824453,8777.617460559895,9955.05714129448,1039.399614204875
E06,Unkn-05,25.1868576089148,25.2543148045602,0.172822173659995,5336.64545593345,3.72726835108046,5136.80948490837,536.330200929757,CC-2-30,1,4-Apr-25,0.1,100,258.0,5336.645455932874,26683.22727966437,2668322.727966437,10342.336154908671,9955.05714129448,1039.399614204875
E07,Unkn-13,22.7776022200509,22.5641456497405,0.343155270608173,23868.657432324,4.37782799143527,27688.3320252597,6216.92655010233,WC-4-31,1,4-Apr-25,0.1,100,278.0,23868.65743232307,119343.28716161534,11934328.716161534,42929.239986192566,49799.15831881061,11181.522572125936
