Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,24.6581285778486,25.137273469347,0.506989727970016,4795.24423762272,3.68081073212201,3607.4949207685,1182.44378270057,INF15,3,7-Apr-25,0.1,100,250.0,4795.244237622399,23976.221188111995,2397622.1188111994,9590.488475244798,16806.48706009763,16762.10987309182
A05,Unkn-01,25.6681425233503,25.137273469347,0.506989727970016,2430.4290677221,3.38568295067433,3607.4949207685,1182.44378270057,INF15,3,7-Apr-25,0.1,100,250.0,2430.4290677219155,12152.145338609576,1215214.5338609577,4860.858135443831,16806.48706009763,16762.10987309182
A06,Unkn-01,25.085549306842,25.137273469347,0.506989727970016,3596.81145696069,3.55591767291785,3607.4949207685,1182.44378270057,CC-1-18W,3,7-Apr-25,0.1,100,50.0,3596.8114569604263,17984.05728480213,1798405.7284802129,35968.11456960426,16806.48706009763,16762.10987309182
A07,Unkn-09,24.1678400760711,24.850484061336,0.59457024871475,6669.20183138965,3.82407386075835,4457.52549798743,1920.67966574049,INF15,3,7-Apr-25,0.1,100,250.0,6669.201831389146,33346.00915694573,3334600.915694573,13338.403662778292,26790.71676283292,11737.170373026898
A08,Unkn-09,25.2551438206873,24.850484061336,0.59457024871475,3208.9420140589,3.50636186941655,4457.52549798743,1920.67966574049,CC-1-18W,3,7-Apr-25,0.1,100,50.0,3208.942014058649,16044.710070293244,1604471.0070293243,32089.420140586488,26790.71676283292,11737.170373026898
A09,Unkn-09,25.1284682872497,24.850484061336,0.59457024871475,3494.43264851373,3.54337667432459,4457.52549798743,1920.67966574049,CC-1-18W,3,7-Apr-25,0.1,100,50.0,3494.432648513398,17472.16324256699,1747216.3242566988,34944.32648513398,26790.71676283292,11737.170373026898
A10,Unkn-17,25.0044745645323,24.5421633349851,0.40612991571192,3798.4625558272,3.57960784960886,5308.23502169926,1336.67998255236,CC-2-19W,3,7-Apr-25,0.1,100,50.0,3798.462555826782,18992.31277913391,1899231.2779133911,37984.62555826782,53082.350216988336,13366.799825523454
A11,Unkn-17,24.37914547562,24.5421633349851,0.40612991571192,5785.35570290663,3.76233006597757,5308.23502169926,1336.67998255236,CC-2-19W,3,7-Apr-25,0.1,100,50.0,5785.355702906238,28926.778514531186,2892677.8514531185,57853.55702906237,53082.350216988336,13366.799825523454
A12,Unkn-17,24.242869964803,24.5421633349851,0.40612991571192,6340.88680636395,3.80215000049649,5308.23502169926,1336.67998255236,CC-2-19W,3,7-Apr-25,0.1,100,50.0,6340.886806363484,31704.434031817418,3170443.403181742,63408.868063634836,53082.350216988336,13366.799825523454
B04,Unkn-02,24.3239456742562,24.3057173523802,0.0961694598577704,6004.26070717706,3.77845954120452,6086.88843342901,397.114651949014,CC-1-17W,3,7-Apr-25,0.1,100,60.0,6004.26070717672,30021.3035358836,3002130.35358836,50035.50589313933,53911.61915874127,3687.4773684323995
B05,Unkn-02,24.2017382283604,24.3057173523802,0.0961694598577704,6518.81660880354,3.81416876338334,6086.88843342901,397.114651949014,CC-1-17W,3,7-Apr-25,0.1,100,60.0,6518.816608802923,32594.083044014613,3259408.3044014615,54323.47174002436,53911.61915874127,3687.4773684323995
B06,Unkn-02,24.3914681545241,24.3057173523802,0.0961694598577704,5737.58798430643,3.75872935838075,6086.88843342901,397.114651949014,CC-2-18W,3,7-Apr-25,0.1,100,50.0,5737.587984306013,28687.939921530062,2868793.992153006,57375.879843060124,53911.61915874127,3687.4773684323995
B07,Unkn-10,23.9891605759914,24.4135068319176,0.380241415435869,7521.15107994302,3.87628431258781,5781.49200721188,1540.64923173075,CC-1-17W,3,7-Apr-25,0.1,100,60.0,7521.151079942557,37605.75539971278,3760575.5399712785,62676.258999521306,53636.502805480704,8465.62891100517
B08,Unkn-10,24.7233079544506,24.4135068319176,0.380241415435869,4589.49824528622,3.66176520814844,5781.49200721188,1540.64923173075,CC-2-18W,3,7-Apr-25,0.1,100,50.0,4589.498245285924,22947.491226429618,2294749.122642962,45894.982452859236,53636.502805480704,8465.62891100517
B09,Unkn-10,24.5280519653107,24.4135068319176,0.380241415435869,5233.82669640641,3.71881933808979,5781.49200721188,1540.64923173075,CC-2-18W,3,7-Apr-25,0.1,100,50.0,5233.826696406158,26169.133482030786,2616913.3482030784,52338.266964061564,53636.502805480704,8465.62891100517
B10,Unkn-18,23.322688551856,23.4252091807989,0.342229980993816,11776.8342883405,4.07102856414597,11180.8715581144,2436.26348072729,CC-3-19W,3,7-Apr-25,0.1,100,60.0,11776.834288339534,58884.17144169767,5888417.144169766,98140.28573616277,93173.92965094587,20302.195672726022
B11,Unkn-18,23.1459570138541,23.4252091807989,0.342229980993816,13263.856607225,4.12266981816492,11180.8715581144,2436.26348072729,CC-3-19W,3,7-Apr-25,0.1,100,60.0,13263.85660722409,66319.28303612044,6631928.303612044,110532.13839353407,93173.92965094587,20302.195672726022
B12,Unkn-18,23.8069819766865,23.4252091807989,0.342229980993816,8501.92377877754,3.92951720712314,11180.8715581144,2436.26348072729,CC-3-19W,3,7-Apr-25,0.1,100,60.0,8501.92377877689,42509.61889388445,4250961.889388445,70849.36482314074,93173.92965094587,20302.195672726022
C04,Unkn-03,25.141586728138,24.6407754704145,0.717511551531292,3463.7253152012,3.53954344373143,5269.03718943075,2750.55521984296,CC-2-17W,3,7-Apr-25,0.1,100,50.0,3463.7253152008207,17318.626576004102,1731862.6576004103,34637.253152008205,50134.40282095581,23095.765976481256
C05,Unkn-03,24.9619587582437,24.6407754704145,0.717511551531292,3908.68831104476,3.59203104004331,5269.03718943075,2750.55521984296,CC-2-17W,3,7-Apr-25,0.1,100,50.0,3908.6883110443214,19543.441555221605,1954344.1555221605,39086.88311044321,50134.40282095581,23095.765976481256
C06,Unkn-03,23.8187809248618,24.6407754704145,0.717511551531292,8434.6979420463,3.9260695345302,5269.03718943075,2750.55521984296,CC-3-18W,3,7-Apr-25,0.1,100,55.0,8434.697942045761,42173.4897102288,4217348.97102288,76679.07220041599,50134.40282095581,23095.765976481256
C07,Unkn-11,24.6527809676468,24.1808882595421,0.410286758316455,4812.52848253471,3.68237331285859,6771.2406089531,1706.86336302641,CC-2-17W,3,7-Apr-25,0.1,100,50.0,4812.528482534207,24062.642412671034,2406264.2412671032,48125.28482534207,63015.07477306304,13009.685473182783
C08,Unkn-11,23.9813174203045,24.1808882595421,0.410286758316455,7560.94529619057,3.87857609593174,6771.2406089531,1706.86336302641,CC-3-18W,3,7-Apr-25,0.1,100,55.0,7560.9452961897405,37804.7264809487,3780472.64809487,68735.86632899764,63015.07477306304,13009.685473182783
C09,Unkn-11,23.908566390675,24.1808882595421,0.410286758316455,7940.24804813404,3.89983406971339,6771.2406089531,1706.86336302641,CC-3-18W,3,7-Apr-25,0.1,100,55.0,7940.248048133435,39701.240240667175,3970124.0240667174,72184.07316484941,63015.07477306304,13009.685473182783
C10,Unkn-19,23.6778793511989,23.7752883779054,0.162221562784337,9273.44738900161,3.96724121242911,8718.96523296283,919.990974543914,WC-4-19W,3,7-Apr-25,0.1,100,105.0,9273.447389001218,46367.23694500609,4636723.694500608,44159.27328095817,41518.88206172482,4380.909402589637
C11,Unkn-19,23.6854308236887,23.7752883779054,0.162221562784337,9226.45057046557,3.96503465940826,8718.96523296283,919.990974543914,WC-4-19W,3,7-Apr-25,0.1,100,105.0,9226.45057046461,46132.25285232305,4613225.285232305,43935.47890697433,41518.88206172482,4380.909402589637
C12,Unkn-19,23.9625549588286,23.7752883779054,0.162221562784337,7656.99773942132,3.88405851887701,8718.96523296283,919.990974543914,WC-4-19W,3,7-Apr-25,0.1,100,105.0,7656.997739420811,38284.988697104054,3828498.8697104054,36461.893997241954,41518.88206172482,4380.909402589637
D04,Unkn-04,23.9268555523245,23.810201059751,0.212142603626071,7843.13961251585,3.89448994577709,8542.81887068419,1264.8752838645,CC-3-17W,3,7-Apr-25,0.1,100,75.0,7843.1396125152405,39215.6980625762,3921569.80625762,52287.597416768265,52628.58832490537,13890.385898127945
D05,Unkn-04,23.5653308390721,23.810201059751,0.212142603626071,10002.9495361629,4.00012807784039,8542.81887068419,1264.8752838645,CC-3-17W,3,7-Apr-25,0.1,100,75.0,10002.949536162325,50014.74768081162,5001474.768081162,66686.33024108216,52628.58832490537,13890.385898127945
D06,Unkn-04,23.9384167878564,23.810201059751,0.212142603626071,7782.36746337382,3.89111173322021,8542.81887068419,1264.8752838645,WC-4-18W,3,7-Apr-25,0.1,100,100.0,7782.367463373142,38911.837316865705,3891183.7316865707,38911.837316865705,52628.58832490537,13890.385898127945
