Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,23.4839521822795,23.816810734351,0.425533233025716,27238.9588667992,4.43519050386317,22388.4972955687,5869.73305203022,CC-1-21,4,4-Apr-25,0.1,100,247.0,27238.95886679706,136194.79433398528,13619479.433398528,55139.59284776732,45320.84472786876,11882.050712610338
A05,Unkn-01,24.2962614483809,23.816810734351,0.425533233025716,15863.4454148801,4.20039751855306,22388.4972955687,5869.73305203022,CC-1-21,4,4-Apr-25,0.1,100,247.0,15863.445414879392,79317.22707439696,7931722.7074396955,32112.237681942086,45320.84472786876,11882.050712610338
A06,Unkn-01,23.6702185723925,23.816810734351,0.425533233025716,24063.0876050267,4.38135135217225,22388.4972955687,5869.73305203022,CC-1-21,4,4-Apr-25,0.1,100,247.0,24063.087605025048,120315.43802512523,12031543.802512523,48710.70365389685,45320.84472786876,11882.050712610338
A07,Unkn-09,25.2502729162147,25.1478877009988,0.142854739005078,8407.10333349749,3.92464638545594,9027.54086490052,878.326595686778,WC-6-24,4,4-Apr-25,0.1,100,258.0,8407.103333496876,42035.51666748438,4203551.666748438,16292.835917629605,17495.234234302214,1702.1833249744518
A08,Unkn-09,25.208701464795,25.1478877009988,0.142854739005078,8642.95709684829,3.9366623571921,9027.54086490052,878.326595686778,WC-6-24,4,4-Apr-25,0.1,100,258.0,8642.957096847716,43214.78548423858,4321478.548423857,16749.916854356037,17495.234234302214,1702.1833249744518
A09,Unkn-09,24.9846887219868,25.1478877009988,0.142854739005078,10032.5621643558,4.0014118594154,9027.54086490052,878.326595686778,WC-6-24,4,4-Apr-25,0.1,100,258.0,10032.562164355237,50162.810821776184,5016281.0821776185,19442.949930921,17495.234234302214,1702.1833249744518
A10,Unkn-17,27.2457542505405,27.4659374314621,0.383381572547442,2227.74156692302,3.34786480832885,1963.99792723329,459.805096162838,CC-2-28,4,4-Apr-25,0.1,100,277.0,2227.7415669227476,11138.707834613737,1113870.7834613738,4021.194164120483,3545.1226123340766,829.9730977667796
A11,Unkn-17,27.2434317349551,27.4659374314621,0.383381572547442,2231.18775156101,3.34853611714,1963.99792723329,459.805096162838,CC-2-28,4,4-Apr-25,0.1,100,277.0,2231.1877515608103,11155.938757804051,1115593.8757804052,4027.4147140086834,3545.1226123340766,829.9730977667796
A12,Unkn-17,27.9086263088908,27.4659374314621,0.383381572547442,1433.06446321584,3.15626572660757,1963.99792723329,459.805096162838,CC-2-28,4,4-Apr-25,0.1,100,277.0,1433.064463215677,7165.322316078385,716532.2316078384,2586.758958873063,3545.1226123340766,829.9730977667796
B04,Unkn-02,25.3460383165276,25.5017332383194,0.139101010299225,7887.98338062878,3.89696598690922,7132.13256110931,672.372712446206,CC-2-21,4,4-Apr-25,0.1,100,277.0,7887.983380628113,39439.91690314056,3943991.6903140564,14238.237149148217,12873.885489365928,1213.6691560399456
