Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,25.2777283555829,25.3402954196359,0.230056999495293,4114.3789054641,3.61430428467877,3979.59652968209,575.269446319135,CC-3-20W,4,7-Apr-25,0.1,100,120.0,4114.378905463775,20571.894527318873,2057189.4527318873,17143.245439432394,16581.6522070074,2396.9560263296175
A05,Unkn-01,25.1479939680687,25.3402954196359,0.230056999495293,4475.5082969158,3.65084236658144,3979.59652968209,575.269446319135,CC-3-20W,4,7-Apr-25,0.1,100,120.0,4475.508296915471,22377.541484577352,2237754.1484577353,18647.951237147794,16581.6522070074,2396.9560263296175
A06,Unkn-01,25.5951639352562,25.3402954196359,0.230056999495293,3348.90238666636,3.52490248897015,3979.59652968209,575.269446319135,CC-3-20W,4,7-Apr-25,0.1,100,120.0,3348.9023866660823,16744.51193333041,1674451.193333041,13953.759944442008,16581.6522070074,2396.9560263296175
A07,Unkn-09,24.31676132263,24.2721794884515,0.184708097052814,7672.70915972708,3.88494873622764,7936.10500965793,967.993632243325,INF27,4,7-Apr-25,0.1,100,200.0,7672.709159726311,38363.54579863155,3836354.5798631553,19181.772899315776,19840.262524142912,2419.9840806079224
A08,Unkn-09,24.4305164378802,24.2721794884515,0.184708097052814,7127.06990036601,3.85291101826017,7936.10500965793,967.993632243325,INF27,4,7-Apr-25,0.1,100,200.0,7127.06990036541,35635.34950182705,3563534.9501827047,17817.674750913524,19840.262524142912,2419.9840806079224
A09,Unkn-09,24.0692607048443,24.2721794884515,0.184708097052814,9008.5359688807,3.954654216917,7936.10500965793,967.993632243325,INF27,4,7-Apr-25,0.1,100,200.0,9008.535968879774,45042.67984439887,4504267.984439887,22521.339922199437,19840.262524142912,2419.9840806079224
A10,Unkn-17,25.0662466827409,25.8851682945714,1.381497057999,4719.16841047969,3.67386547605813,3431.79794664138,2118.85163317243,INF25,4,7-Apr-25,0.1,100,250.0,4719.168410479192,23595.842052395958,2359584.205239596,9438.336820958384,6863.595893282026,4237.703266344389
A11,Unkn-17,25.1090660838075,25.8851682945714,1.381497057999,4589.92852385062,3.6618059225876,3431.79794664138,2118.85163317243,INF25,4,7-Apr-25,0.1,100,250.0,4589.928523850115,22949.642619250575,2294964.2619250575,9179.85704770023,6863.595893282026,4237.703266344389
A12,Unkn-17,27.4801921171659,25.8851682945714,1.381497057999,986.296905593833,2.99400767057101,3431.79794664138,2118.85163317243,INF25,4,7-Apr-25,0.1,100,250.0,986.2969055937324,4931.4845279686615,493148.4527968661,1972.5938111874646,6863.595893282026,4237.703266344389
B04,Unkn-02,24.4894852617861,24.0641426713161,0.3748736574032,6859.66931397836,3.83630318005427,9210.32811615109,2088.91906823019,INF20,4,7-Apr-25,0.1,100,250.0,6859.669313977736,34298.34656988868,3429834.656988868,13719.338627955472,18420.656232301004,4177.838136460374
B05,Unkn-02,23.921063182812,24.0641426713161,0.3748736574032,9917.27170357354,3.99639221176586,9210.32811615109,2088.91906823019,INF20,4,7-Apr-25,0.1,100,250.0,9917.271703573142,49586.35851786571,4958635.851786571,19834.543407146284,18420.656232301004,4177.838136460374
B06,Unkn-02,23.7818795693502,24.0641426713161,0.3748736574032,10854.0433309014,4.03559155101292,9210.32811615109,2088.91906823019,INF20,4,7-Apr-25,0.1,100,250.0,10854.04333090063,54270.21665450314,5427021.665450314,21708.086661801255,18420.656232301004,4177.838136460374
B07,Unkn-10,24.4927509716127,24.5249991080188,0.068877087541374,6845.15731267393,3.83538343336718,6707.91513316564,295.855205967012,WC-4-27W,4,7-Apr-25,0.1,100,100.0,6845.157312673612,34225.786563368056,3422578.656336806,34225.786563368056,33539.57566582569,1479.276029834826
B08,Unkn-10,24.4781621052181,24.5249991080188,0.068877087541374,6910.22529118598,3.83949220672643,6707.91513316564,295.855205967012,WC-4-27W,4,7-Apr-25,0.1,100,100.0,6910.225291185272,34551.12645592636,3455112.645592636,34551.12645592636,33539.57566582569,1479.276029834826
B09,Unkn-10,24.6040842472255,24.5249991080188,0.068877087541374,6368.362795637,3.80402779650963,6707.91513316564,295.855205967012,WC-4-27W,4,7-Apr-25,0.1,100,100.0,6368.362795636528,31841.81397818264,3184181.397818264,31841.81397818264,33539.57566582569,1479.276029834826
B10,Unkn-18,25.0003609824697,25.2601783889354,0.752143537575397,4925.17160234089,3.69242136674254,4473.12012807511,1886.40797587876,WC-4-25W,4,7-Apr-25,0.1,100,100.0,4925.171602340548,24625.858011702738,2462585.8011702737,24625.858011702738,22365.60064037413,9432.039879393442
B11,Unkn-18,24.6723886265229,25.2601783889354,0.752143537575397,6092.43234099896,3.78479071486227,4473.12012807511,1886.40797587876,WC-4-25W,4,7-Apr-25,0.1,100,100.0,6092.432340998639,30462.161704993196,3046216.1704993197,30462.161704993196,22365.60064037413,9432.039879393442
B12,Unkn-18,26.1077855578134,25.2601783889354,0.752143537575397,2401.75644088548,3.38052896403999,4473.12012807511,1886.40797587876,WC-4-25W,4,7-Apr-25,0.1,100,100.0,2401.75644088529,12008.782204426449,1200878.2204426448,12008.782204426449,22365.60064037413,9432.039879393442
C04,Unkn-03,24.1693070226138,24.3055703612563,0.125737798548607,8442.62329644319,3.92647741180954,7745.86492368776,638.313104343416,WC-4-20W,4,7-Apr-25,0.1,100,140.0,8442.623296442329,42213.11648221164,4221311.648221164,30152.2260587226,27663.80329888272,2279.6896583686566
C05,Unkn-03,24.4171096438538,24.3055703612563,0.125737798548607,7189.30445411453,3.85668687559125,7745.86492368776,638.313104343416,WC-4-20W,4,7-Apr-25,0.1,100,140.0,7189.304454113987,35946.522270569934,3594652.2270569936,25676.08733612138,27663.80329888272,2279.6896583686566
