Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,20.7289055631481,20.8506290897189,0.105697394577441,432139.30237791,5.63562376649554,400207.792972667,27719.1590578397,WC-4-11W,2,25-Feb-25,0.1,100,95.0,432139.30237789697,2160696.5118894847,216069651.18894848,2274417.3809363,2106356.8051192476,145890.31083071698
A05,Unkn-01,20.9037787501895,20.8506290897189,0.105697394577441,386148.818068803,5.58675470988012,400207.792972667,27719.1590578397,WC-4-11W,2,25-Feb-25,0.1,100,95.0,386148.8180687894,1930744.0903439468,193074409.03439468,2032362.2003620493,2106356.8051192476,145890.31083071698
A06,Unkn-01,20.9192029558192,20.8506290897189,0.105697394577441,382335.258471287,5.58244434995062,400207.792972667,27719.1590578397,WC-4-11W,2,25-Feb-25,0.1,100,95.0,382335.2584712849,1911676.2923564243,191167629.23564243,2012290.834059394,2106356.8051192476,145890.31083071698
A07,Unkn-09,20.4170047563191,20.3879694222419,0.151468373755087,528184.64898229,5.72278577483538,539866.353195425,53258.0636597156,WC-5-13W,2,25-Feb-25,0.1,100,100.0,528184.6489822955,2640923.2449114774,264092324.49114776,2640923.2449114774,2699331.7659771424,266290.31829853414
A08,Unkn-09,20.522818352136,20.3879694222419,0.151468373755087,493418.82528511,5.69321571499863,539866.353195425,53258.0636597156,WC-5-13W,2,25-Feb-25,0.1,100,100.0,493418.8252851209,2467094.1264256043,246709412.64256042,2467094.1264256043,2699331.7659771424,266290.31829853414
A09,Unkn-09,20.2240851582705,20.3879694222419,0.151468373755087,597995.585318875,5.77669797783669,539866.353195425,53258.0636597156,WC-5-13W,2,25-Feb-25,0.1,100,100.0,597995.5853188691,2989977.9265943454,298997792.65943456,2989977.9265943454,2699331.7659771424,266290.31829853414
A10,Unkn-17,20.7619985439466,20.6136986352407,0.185124729392363,423034.504881199,5.62637579212291,467633.492140293,57007.9826050497,WC-6-14W,2,25-Feb-25,0.1,100,100.0,423034.504881204,2115172.5244060196,211517252.44060194,2115172.5244060196,2338167.460701475,285039.91302525
A11,Unkn-17,20.4062200709011,20.6136986352407,0.185124729392363,531862.782243172,5.72579960108964,467633.492140293,57007.9826050497,WC-6-14W,2,25-Feb-25,0.1,100,100.0,531862.7822431751,2659313.9112158753,265931391.1215875,2659313.9112158753,2338167.460701475,285039.91302525
A12,Unkn-17,20.6728772908742,20.6136986352407,0.185124729392363,448003.189296509,5.65128110571454,467633.492140293,57007.9826050497,WC-6-14W,2,25-Feb-25,0.1,100,100.0,448003.189296506,2240015.94648253,224001594.648253,2240015.94648253,2338167.460701475,285039.91302525
B04,Unkn-02,20.5906689203595,20.5927320577228,0.0081269019678981,472339.847285749,5.67425458484484,471717.500512371,2464.48979502518,WC-5-11W,2,25-Feb-25,0.1,100,130.0,472339.84728574165,2361699.2364287083,236169923.64287084,1816691.7203297757,1814298.0788937148,9478.806903906914
B05,Unkn-02,20.5858355665055,20.5927320577228,0.0081269019678981,473811.160450475,5.67560528615663,471717.500512371,2464.48979502518,WC-5-11W,2,25-Feb-25,0.1,100,130.0,473811.16045046126,2369055.802252306,236905580.2252306,1822350.6171171586,1814298.0788937148,9478.806903906914
B06,Unkn-02,20.6016916863033,20.5927320577228,0.0081269019678981,469001.49380089,5.67117422597404,471717.500512371,2464.48979502518,WC-5-11W,2,25-Feb-25,0.1,100,130.0,469001.4938008946,2345007.4690044727,234500746.90044728,1803851.89923421,1814298.0788937148,9478.806903906914
B07,Unkn-10,20.4560836571022,20.3892850017466,0.12831024786548,515068.522600832,5.71186500963892,538931.878356565,45488.5909717193,WC-6-13W,2,25-Feb-25,0.1,100,100.0,515068.52260081924,2575342.613004096,257534261.3004096,2575342.613004096,2694659.391782789,227442.9548586588
