,Well,Fluor,Target,Content,Sample,Melt Temperature,Peak Height,Begin Temperature,End Temperature,Well Note
,A01,SYBR,,Std-01,,88.5,3400.70951656994,80.5,92,
,A02,SYBR,,Std-01,,88.5,3145.55897304116,84,95,
,A03,SYBR,,Std-01,,88.5,3330.6041152778,84,95,
,A04,SYBR,,Unkn-01,,89.5,1835.42337138651,69,95,
,A05,SYBR,,Unkn-01,,89.5,1842.37603425027,69,94,
,A06,SYBR,,Unkn-01,,89.5,1794.31470646183,79,95,
,A07,SYBR,,Unkn-09,,88.5,2404.76744685314,80,95,
,A08,SYBR,,Unkn-09,,88.5,2219.21151653383,78,94,
,A09,SYBR,,Unkn-09,,88.5,2304.52606371647,79.5,94,
,A10,SYBR,,Unkn-17,,None,None,None,None,
,A11,SYBR,,Unkn-17,,None,None,None,None,
,A12,SYBR,,Unkn-17,,None,None,None,None,
,B01,SYBR,,Std-02,,88.5,3165.01887045598,81,92,
,B02,SYBR,,Std-02,,88.5,3173.88346938189,83.5,92,
,B03,SYBR,,Std-02,,88.5,3303.38437360762,83.5,92,
,B04,SYBR,,Unkn-02,,88.5,2061.78832908668,69.5,94,
,B05,SYBR,,Unkn-02,,89,1949.44359045779,69,94,
,B06,SYBR,,Unkn-02,,88.5,1917.44184775176,68.5,95,
,B07,SYBR,,Unkn-10,,89,1923.56232842127,68.5,95,
,B08,SYBR,,Unkn-10,,89,1915.97257251323,69,95,
,B09,SYBR,,Unkn-10,,89,1927.58257698054,79.5,95,
,B10,SYBR,,Unkn-18,,None,None,None,None,
,B11,SYBR,,Unkn-18,,None,None,None,None,
,B12,SYBR,,Unkn-18,,None,None,None,None,
,C01,SYBR,,Std-03,,88.5,3182.74690008053,83,92,
,C02,SYBR,,Std-03,,88.5,3353.81841004275,83,92,
,C03,SYBR,,Std-03,,88.5,3194.38863048383,83,92,
,C04,SYBR,,Unkn-03,,88.5,2412.94369335929,69,95,
,C05,SYBR,,Unkn-03,,88.5,2339.83312485508,68.5,95,
,C06,SYBR,,Unkn-03,,88.5,2287.79717776802,68,95,
,C07,SYBR,,Unkn-11,,88.5,2153.90785400851,69,95,
,C08,SYBR,,Unkn-11,,88.5,2031.24235897451,69,94,
,C09,SYBR,,Unkn-11,,88.5,2086.49065513834,69,95,
,C10,SYBR,,Unkn-19,,None,None,None,None,
,C11,SYBR,,Unkn-19,,None,None,None,None,
,C12,SYBR,,Unkn-19,,None,None,None,None,
,D01,SYBR,,Std-04,,88.5,3226.78128219272,83.5,92,
,D02,SYBR,,Std-04,,88.5,3125.93284983239,83.5,94,
,D03,SYBR,,Std-04,,88.5,3063.9139237144,83,92,
,D04,SYBR,,Unkn-04,,89,1873.91296968012,69.5,95,
,D05,SYBR,,Unkn-04,,89.5,1921.26133260417,69.5,95,
,D06,SYBR,,Unkn-04,,89.5,1880.24336775958,78.5,95,
,D07,SYBR,,Unkn-12,,88.5,2666.74229625985,69,95,
,D08,SYBR,,Unkn-12,,88.5,2574.39656458097,79,94,
,D09,SYBR,,Unkn-12,,88.5,2502.11632403869,68.5,95,
,D10,SYBR,,Unkn-20,,None,None,None,None,
