Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,27.8690147547198,25.9949303866129,1.62319863884125,56251.1044571494,4.75013105398227,355377.123092262,259239.434349808,CC-3-20W,4,29-Jan-25,0.1,100,120.0,56251.10445714408,281255.5222857204,28125552.22857204,234379.601904767,1480738.012884397,1080164.309790863
A05,Unkn-01,25.0829811706807,25.9949303866129,1.62319863884125,495050.589769317,5.69464958223661,355377.123092262,259239.434349808,CC-3-20W,4,29-Jan-25,0.1,100,120.0,495050.58976931096,2475252.948846555,247525294.88465548,2062710.7907054622,1480738.012884397,1080164.309790863
A06,Unkn-01,25.0327952344381,25.9949303866129,1.62319863884125,514829.675050318,5.71166357191372,355377.123092262,259239.434349808,CC-3-20W,4,29-Jan-25,0.1,100,120.0,514829.6750503109,2574148.3752515544,257414837.52515545,2145123.646042962,1480738.012884397,1080164.309790863
A07,Unkn-09,25.9961784967034,26.0197482384291,0.192611395516137,242693.569683291,5.38505826958261,240051.677376055,35502.7619450524,INF25,4,29-Jan-25,0.1,100,250.0,242693.56968328418,1213467.8484164209,121346784.84164208,485387.1393665683,480103.3547520961,71005.52389010371
A08,Unkn-09,25.840006348397,26.0197482384291,0.192611395516137,274159.694084829,5.43800360682397,240051.677376055,35502.7619450524,INF25,4,29-Jan-25,0.1,100,250.0,274159.69408482197,1370798.4704241098,137079847.04241097,548319.3881696439,480103.3547520961,71005.52389010371
A09,Unkn-09,26.2230598701869,26.0197482384291,0.192611395516137,203301.768360044,5.30814115623602,240051.677376055,35502.7619450524,INF25,4,29-Jan-25,0.1,100,250.0,203301.76836003808,1016508.8418001904,101650884.18001904,406603.53672007617,480103.3547520961,71005.52389010371
A10,Unkn-17,27.9472906525992,29.4507237237309,1.35108063231263,52916.8558014921,4.72359403149753,23948.0528834862,25221.7971596022,INF27,4,29-Jan-25,0.1,100,200.0,52916.855801488935,264584.2790074447,26458427.900744468,132292.13950372234,59870.13220871127,63054.49289900233
A11,Unkn-17,29.8416278073485,29.4507237237309,1.35108063231263,12060.8412680295,4.08137760177764,23948.0528834862,25221.7971596022,INF27,4,29-Jan-25,0.1,100,200.0,12060.841268028078,60304.20634014039,6030420.634014038,30152.103170070193,59870.13220871127,63054.49289900233
A12,Unkn-17,30.563252711245,29.4507237237309,1.35108063231263,6866.46158093701,3.83673299444597,23948.0528834862,25221.7971596022,INF27,4,29-Jan-25,0.1,100,200.0,6866.461580936509,34332.307904682544,3433230.7904682546,17166.153952341272,59870.13220871127,63054.49289900233
B04,Unkn-02,25.0143938235169,24.661043192288,0.307236235135066,522278.323321873,5.71790200122077,700836.164820714,155557.103783808,WC-4-20W,4,29-Jan-25,0.1,100,140.0,522278.32332186797,2611391.6166093396,261139161.66093397,1865279.7261495283,2502986.3029310596,555561.0849421347
