Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,22.5796414639695,22.5450251928357,0.147889503995831,179990.420957549,5.25524939268121,184359.369083451,16943.8198903852,CC-1-21,3,30-Jan-25,0.1,100,247.0,179990.42095754322,899952.1047877161,89995210.47877161,364353.07886142354,373197.1034077853,34299.23054734638
A05,Unkn-01,22.6725362228572,22.5450251928357,0.147889503995831,170027.873550804,5.23052012336067,184359.369083451,16943.8198903852,CC-1-21,3,30-Jan-25,0.1,100,247.0,170027.8735507961,850139.3677539804,85013936.77539805,344185.97884776536,373197.1034077853,34299.23054734638
A06,Unkn-01,22.3828978916803,22.5450251928357,0.147889503995831,203059.812741999,5.30762398134997,184359.369083451,16943.8198903852,CC-1-21,3,30-Jan-25,0.1,100,247.0,203059.81274199852,1015299.0637099926,101529906.37099926,411052.25251416705,373197.1034077853,34299.23054734638
A07,Unkn-09,20.1654587102172,20.2706339336854,0.107377640393335,790537.781963336,5.89792263088566,742250.163736847,48731.7301302711,WC-6-24,3,30-Jan-25,0.1,100,258.0,790537.7819633329,3952688.909816664,395268890.98166645,1532049.9650452188,1438469.3095675344,94441.33746175715
A08,Unkn-09,20.3800861823457,20.2706339336854,0.107377640393335,693086.14347343,5.8407872163003,742250.163736847,48731.7301302711,WC-6-24,3,30-Jan-25,0.1,100,258.0,693086.143473436,3465430.7173671797,346543071.73671794,1343190.2005299146,1438469.3095675344,94441.33746175715
A09,Unkn-09,20.2663569084932,20.2706339336854,0.107377640393335,743126.565773776,5.87106278702577,742250.163736847,48731.7301302711,WC-6-24,3,30-Jan-25,0.1,100,258.0,743126.5657737743,3715632.828868871,371563282.88688713,1440167.7631274695,1438469.3095675344,94441.33746175715
A10,Unkn-17,26.4962931215746,26.7449200132557,0.282216507388392,16315.7807687668,4.21260786117347,14147.1690765645,2375.60121701455,CC-2-28,3,30-Jan-25,0.1,100,277.0,16315.780768765451,81578.90384382725,8157890.384382726,29450.86781365605,25536.406275385263,4288.088839375797
A11,Unkn-17,26.6867926232282,26.7449200132557,0.282216507388392,14517.6221928395,4.16189549011797,14147.1690765645,2375.60121701455,CC-2-28,3,30-Jan-25,0.1,100,277.0,14517.622192838273,72588.11096419136,7258811.096419136,26205.09421089941,25536.406275385263,4288.088839375797
A12,Unkn-17,27.0516742949643,26.7449200132557,0.282216507388392,11608.1042680873,4.06476130043343,14147.1690765645,2375.60121701455,CC-2-28,3,30-Jan-25,0.1,100,277.0,11608.104268086585,58040.52134043292,5804052.134043292,20953.25680160033,25536.406275385263,4288.088839375797
B04,Unkn-02,22.4212768842063,22.3813981979225,0.165494589429656,198338.585092895,5.29740721073998,203952.368294337,21015.4214658081,CC-2-21,3,30-Jan-25,0.1,100,277.0,198338.58509288685,991692.9254644342,99169292.54644342,358011.88644925423,368145.0691233389,37933.973764992
B05,Unkn-02,22.5233097952033,22.3813981979225,0.165494589429656,186313.917686845,5.27024529799251,203952.368294337,21015.4214658081,CC-2-21,3,30-Jan-25,0.1,100,277.0,186313.91768684058,931569.5884342028,93156958.84342028,336306.710626066,368145.0691233389,37933.973764992
B06,Unkn-02,22.199607914358,22.3813981979225,0.165494589429656,227204.602103272,5.35641712390436,203952.368294337,21015.4214658081,CC-2-21,3,30-Jan-25,0.1,100,277.0,227204.60210326192,1136023.0105163094,113602301.05163094,410116.6102946965,368145.0691233389,37933.973764992
B07,Unkn-10,27.7718984643796,27.9873804352514,0.434639737885318,7465.04309979146,3.87303231948872,6689.31139069711,1632.27135618435,CC-1-25,3,30-Jan-25,0.1,100,265.0,7465.043099790934,37325.21549895467,3732521.549895467,14084.98698073761,12621.342246597405,3079.757275819371
B08,Unkn-10,28.4876610262317,27.9873804352514,0.434639737885318,4813.83334984294,3.68249105135314,6689.31139069711,1632.27135618435,CC-1-25,3,30-Jan-25,0.1,100,265.0,4813.8333498425545,24069.16674921277,2406916.674921277,9082.704433665196,12621.342246597405,3079.757275819371
B09,Unkn-10,27.702581815143,27.9873804352514,0.434639737885318,7789.05772245692,3.89148492228241,6689.31139069711,1632.27135618435,CC-1-25,3,30-Jan-25,0.1,100,265.0,7789.057722456385,38945.288612281925,3894528.8612281927,14696.335325389406,12621.342246597405,3079.757275819371
B10,Unkn-18,27.6992124959482,27.5716825579764,0.123472392885955,7805.16089274832,3.89238185987923,8455.86304195076,637.013143077462,CC-3-28,3,30-Jan-25,0.1,100,275.0,7805.160892747966,39025.80446373983,3902580.446373983,14191.20162317812,15374.296439909647,1158.2057146863046
B11,Unkn-18,27.4527132594894,27.5716825579764,0.123472392885955,9078.24236305545,3.95800177297971,8455.86304195076,637.013143077462,CC-3-28,3,30-Jan-25,0.1,100,275.0,9078.242363055113,45391.211815275565,4539121.181527557,16505.895205554752,15374.296439909647,1158.2057146863046
B12,Unkn-18,27.5631219184916,27.5716825579764,0.123472392885955,8484.18587004852,3.9286101743957,8455.86304195076,637.013143077462,CC-3-28,3,30-Jan-25,0.1,100,275.0,8484.18587004784,42420.9293502392,4242092.935023921,15425.792490996075,15374.296439909647,1158.2057146863046
C04,Unkn-03,23.2516011750302,23.1300750030474,0.115549731305324,119225.393968712,5.07636876619213,128659.833662343,9052.93989827134,CC-3-21,3,30-Jan-25,0.1,100,243.0,119225.39396871296,596126.9698435648,59612696.98435648,245319.7406763641,264732.16802950704,18627.448350345534
C05,Unkn-03,23.1170118389337,23.1300750030474,0.115549731305324,129478.434323838,5.11219743919648,128659.833662343,9052.93989827134,CC-3-21,3,30-Jan-25,0.1,100,243.0,129478.43432383596,647392.1716191798,64739217.16191798,266416.53153052664,264732.16802950704,18627.448350345534
C06,Unkn-03,23.0216119951784,23.1300750030474,0.115549731305324,137275.672694479,5.13759358056779,128659.833662343,9052.93989827134,CC-3-21,3,30-Jan-25,0.1,100,243.0,137275.6726944724,686378.3634723619,68637836.34723619,282460.2318816304,264732.16802950704,18627.448350345534
C07,Unkn-11,28.764854088274,28.6169879744812,0.202069090219695,4061.62866747897,3.60870021571169,4470.21006624441,569.721199708888,CC-2-25,3,30-Jan-25,0.1,100,287.0,4061.6286674787043,20308.14333739352,2030814.3337393522,7076.008131496001,7787.822415059306,992.5456440920062
C08,Unkn-11,28.3867423252703,28.6169879744812,0.202069090219695,5121.01859935261,3.70935635317896,4470.21006624441,569.721199708888,CC-2-25,3,30-Jan-25,0.1,100,287.0,5121.01859935216,25605.0929967608,2560509.29967608,8921.635190508989,7787.822415059306,992.5456440920062
C09,Unkn-11,28.6993675098992,28.6169879744812,0.202069090219695,4227.98293190166,3.62613322541971,4470.21006624441,569.721199708888,CC-2-25,3,30-Jan-25,0.1,100,287.0,4227.9829319012615,21139.914659506307,2113991.4659506306,7365.8239231729285,7787.822415059306,992.5456440920062
C10,Unkn-19,19.9436345833563,19.1158300366909,0.729045728077049,905678.061833586,5.95697384799007,1598669.98973029,620512.745541427,WC-4-28,3,30-Jan-25,0.1,100,289.0,905678.0618336044,4528390.309168021,452839030.9168021,1566917.061995855,2765865.034135517,1073551.4628744705
C11,Unkn-19,18.5694045653232,19.1158300366909,0.729045728077049,2102829.22867274,6.32280400494667,1598669.98973029,620512.745541427,WC-4-28,3,30-Jan-25,0.1,100,289.0,2102829.228672795,10514146.143363975,1051414614.3363975,3638112.852375078,2765865.034135517,1073551.4628744705
C12,Unkn-19,18.8344509613931,19.1158300366909,0.729045728077049,1787502.67868454,6.25224670129105,1598669.98973029,620512.745541427,WC-4-28,3,30-Jan-25,0.1,100,289.0,1787502.6786845876,8937513.393422937,893751339.3422937,3092565.1880356185,2765865.034135517,1073551.4628744705
D04,Unkn-04,20.051709379988,20.1191211033135,0.16521548763173,847624.577219241,5.9282035407664,816048.487782009,80383.5071411094,WC-4-21,3,30-Jan-25,0.1,100,273.0,847624.5772192273,4238122.886096137,423812288.60961366,1552425.9656029805,1494594.2999670536,147222.5405514558
D05,Unkn-04,20.307384080704,20.1191211033135,0.16521548763173,724671.282781024,5.86014105147027,816048.487782009,80383.5071411094,WC-4-21,3,30-Jan-25,0.1,100,273.0,724671.2827810445,3623356.4139052224,362335641.39052224,1327236.7816502645,1494594.2999670536,147222.5405514558
D06,Unkn-04,19.9982698492484,20.1191211033135,0.16521548763173,875849.603345762,5.94242953762399,816048.487782009,80383.5071411094,WC-4-21,3,30-Jan-25,0.1,100,273.0,875849.6033457624,4379248.016728812,437924801.6728812,1604120.1526479165,1494594.2999670536,147222.5405514558
