Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,20.0733953761743,20.0192579679061,0.100094151425452,1070634.63198614,6.02964128746626,1108397.99576089,69572.1128949493,WC-4-29,4,30-Jan-25,0.1,100,249.0,1070634.6319861691,5353173.159930846,535317315.99308455,2149868.7389280503,2225698.7866684967,139703.0379416661
A05,Unkn-01,19.9037545708111,20.0192579679061,0.100094151425452,1188685.90827659,6.07506711422964,1108397.99576089,69572.1128949493,WC-4-29,4,30-Jan-25,0.1,100,249.0,1188685.9082766152,5943429.5413830755,594342954.1383076,2386919.494531356,2225698.7866684967,139703.0379416661
A06,Unkn-01,20.0806239567328,20.0192579679061,0.100094151425452,1065873.44701994,6.02770564322376,1108397.99576089,69572.1128949493,WC-4-29,4,30-Jan-25,0.1,100,249.0,1065873.4470199498,5329367.235099749,532936723.5099749,2140308.126546084,2225698.7866684967,139703.0379416661
A07,Unkn-09,19.7923027806703,19.4985430219742,0.430142905401796,1273242.97366999,6.10491128822165,1563796.50028946,439243.407320934,WC-6-30,4,30-Jan-25,0.1,100,267.0,1273242.9736700011,6366214.868350006,636621486.8350005,2384350.137958803,2928457.865710572,822553.1972301989
A08,Unkn-09,19.698508673368,19.4985430219742,0.430142905401796,1349047.21315055,6.13002714911738,1563796.50028946,439243.407320934,WC-6-30,4,30-Jan-25,0.1,100,267.0,1349047.213150523,6745236.065752614,674523606.5752615,2526305.6426039757,2928457.865710572,822553.1972301989
A09,Unkn-09,19.0048176118843,19.4985430219742,0.430142905401796,2069099.31404783,6.3157813367304,1563796.50028946,439243.407320934,WC-6-30,4,30-Jan-25,0.1,100,267.0,2069099.3140478125,10345496.570239061,1034549657.0239061,3874717.8165689367,2928457.865710572,822553.1972301989
A10,Unkn-17,18.2607735097782,18.5057564756782,0.257514691586277,3273549.30884333,6.5150188870015,2838142.07446709,444401.791249558,CC-2-32,4,30-Jan-25,0.1,100,259.0,3273549.30884348,16367746.544217398,1636774654.4217398,6319593.260315598,5479038.753797672,857918.5159258777
A11,Unkn-17,18.4822982200299,18.5057564756782,0.257514691586277,2855615.74626632,6.45569976805393,2838142.07446709,444401.791249558,CC-2-32,4,30-Jan-25,0.1,100,259.0,2855615.74626643,14278078.731332147,1427807873.1332147,5512771.7109390525,5479038.753797672,857918.5159258777
A12,Unkn-17,18.7741976972265,18.5057564756782,0.257514691586277,2385261.16829162,6.37753593798332,2838142.07446709,444401.791249558,CC-2-32,4,30-Jan-25,0.1,100,259.0,2385261.168291673,11926305.841458365,1192630584.1458366,4604751.290138365,5479038.753797672,857918.5159258777
B04,Unkn-02,21.7634299320801,20.154346739215,1.39437625566734,377650.177327661,5.57708969295853,1241488.66068044,749827.471917244,WC-5-29,4,30-Jan-25,0.1,100,248.0,377650.17732765095,1888250.8866382546,188825088.66382545,761391.4865476832,2503001.3320169766,1511748.9353170074
B05,Unkn-02,19.3990352270634,20.154346739215,1.39437625566734,1622628.5399063,6.21021911037893,1241488.66068044,749827.471917244,WC-5-29,4,30-Jan-25,0.1,100,248.0,1622628.5399062687,8113142.699531343,811314269.9531343,3271428.5078755417,2503001.3320169766,1511748.9353170074
B06,Unkn-02,19.3005750585017,20.154346739215,1.39437625566734,1724187.26480737,6.23658443298277,1241488.66068044,749827.471917244,WC-5-29,4,30-Jan-25,0.1,100,248.0,1724187.2648073419,8620936.324036708,862093632.4036708,3476184.0016277046,2503001.3320169766,1511748.9353170074
B07,Unkn-10,26.2662769162961,25.3763612182382,1.32310396321727,23514.3478042692,4.37133293762452,51681.1087227419,45300.2142229238,CC-1-31,4,30-Jan-25,0.1,100,249.0,23514.34780426768,117571.73902133839,11757173.90213384,47217.56587202345,103777.32675249061,90964.28558820115
B08,Unkn-10,23.8559306195573,25.3763612182382,1.32310396321727,103936.266625058,5.01676711297505,51681.1087227419,45300.2142229238,CC-1-31,4,30-Jan-25,0.1,100,249.0,103936.26662505654,519681.33312528266,51968133.31252827,208707.36270091674,103777.32675249061,90964.28558820115
B09,Unkn-10,26.0068761188612,25.3763612182382,1.32310396321727,27592.7117388987,4.4407943838923,51681.1087227419,45300.2142229238,CC-1-31,4,30-Jan-25,0.1,100,249.0,27592.711738896756,137963.55869448377,13796355.869448377,55407.05168453163,103777.32675249061,90964.28558820115
B10,Unkn-18,22.1230766296902,22.1390573619743,0.257756281781695,302541.354591781,5.48078474706607,302090.047381758,47508.6292809099,CC-3-32,4,30-Jan-25,0.1,100,262.0,302541.35459177406,1512706.7729588703,151270677.29588702,577368.9973125459,576507.7240109792,90665.32305516755
B11,Unkn-18,21.8896632628806,22.1390573619743,0.257756281781695,349371.415336749,5.54328736925209,302090.047381758,47508.6292809099,CC-3-32,4,30-Jan-25,0.1,100,262.0,349371.41533674335,1746857.0766837166,174685707.66837165,666739.3422456933,576507.7240109792,90665.32305516755
B12,Unkn-18,22.404432193352,22.1390573619743,0.257756281781695,254357.372216744,5.40544432960902,302090.047381758,47508.6292809099,CC-3-32,4,30-Jan-25,0.1,100,262.0,254357.372216742,1271786.8610837099,127178686.10837099,485414.8324746984,576507.7240109792,90665.32305516755
C04,Unkn-03,19.9464968143056,19.4215520482116,0.456448010770962,1157768.54031489,6.06362174444199,1640565.73544259,420793.160763966,WC-6-29,4,30-Jan-25,0.1,100,252.0,1157768.5403148774,5788842.701574387,578884270.1574388,2297159.8022120586,3255090.744925823,834907.0650079296
C05,Unkn-03,19.1999395593116,19.4215520482116,0.456448010770962,1834561.42773321,6.26353225808103,1640565.73544259,420793.160763966,WC-6-29,4,30-Jan-25,0.1,100,252.0,1834561.4277332122,9172807.13866606,917280713.866606,3640002.832803992,3255090.744925823,834907.0650079296
C06,Unkn-03,19.1182197710177,19.4215520482116,0.456448010770962,1929367.23827969,6.28541489969092,1640565.73544259,420793.160763966,WC-6-29,4,30-Jan-25,0.1,100,252.0,1929367.2382797548,9646836.191398773,964683619.1398773,3828109.599761418,3255090.744925823,834907.0650079296
C07,Unkn-11,23.3476377429801,22.8444640638567,0.974495735295496,142192.279782158,5.15287601735699,220700.48136699,144626.670638418,CC-2-31,4,30-Jan-25,0.1,100,258.0,142192.27978215105,710961.3989107552,71096139.89107552,275566.43368633924,427714.1111763261,280284.2454232895
C08,Unkn-11,21.721238466215,22.8444640638567,0.974495735295496,387603.399517382,5.58838757742198,220700.48136699,144626.670638418,CC-2-31,4,30-Jan-25,0.1,100,258.0,387603.39951737586,1938016.9975868792,193801699.7586879,751169.378909643,427714.1111763261,280284.2454232895
C09,Unkn-11,23.4645159823749,22.8444640638567,0.974495735295496,132305.764801429,5.1215787675957,220700.48136699,144626.670638418,CC-2-31,4,30-Jan-25,0.1,100,258.0,132305.76480142586,661528.8240071293,66152882.40071293,256406.52093299586,427714.1111763261,280284.2454232895
C10,Unkn-19,22.1283377469158,22.3578321210405,0.199746630229708,301561.533649374,5.47937594333421,263126.94481732,33420.2495263765,CC-1-33,4,30-Jan-25,0.1,100,262.0,301561.53364936134,1507807.6682468066,150780766.82468066,575499.1100178651,502150.6580483091,63779.102149564285
C11,Unkn-19,22.4925283800597,22.3578321210405,0.199746630229708,240909.673003292,5.38185423813705,263126.94481732,33420.2495263765,CC-1-33,4,30-Jan-25,0.1,100,262.0,240909.67300328493,1204548.3650164246,120454836.50164245,459751.28435741394,502150.6580483091,63779.102149564285
C12,Unkn-19,22.4526302361461,22.3578321210405,0.199746630229708,246909.627799295,5.39253802479862,263126.94481732,33420.2495263765,CC-1-33,4,30-Jan-25,0.1,100,262.0,246909.62779929573,1234548.1389964786,123454813.89964786,471201.5797696483,502150.6580483091,63779.102149564285
D04,Unkn-04,25.4957476519103,25.7249668056048,0.460230557124183,37814.8683558751,4.57766259283429,33670.9439171038,8692.92469495802,CC-1-30,4,30-Jan-25,0.1,100,230.0,37814.868355873936,189074.34177936966,18907434.177936967,82206.23555624769,73197.70416761351,18897.662380342426
D05,Unkn-04,25.4243582465337,25.7249668056048,0.460230557124183,39516.5480811801,4.59677900031914,33670.9439171038,8692.92469495802,CC-1-30,4,30-Jan-25,0.1,100,230.0,39516.54808117757,197582.74040588783,19758274.04058878,85905.53930690774,73197.70416761351,18897.662380342426
D06,Unkn-04,26.2547945183704,25.7249668056048,0.460230557124183,23681.4153142562,4.37440765433482,33670.9439171038,8692.92469495802,CC-1-30,4,30-Jan-25,0.1,100,230.0,23681.415314255144,118407.07657127571,11840707.65712757,51481.33763968509,73197.70416761351,18897.662380342426
D07,Unkn-12,23.9126782994853,24.0995891320309,0.191949489677062,100362.48730109,5.00157141597211,89854.6240831388,10568.4624394421,CC-3-31,4,30-Jan-25,0.1,100,256.0,100362.48730108919,501812.4365054459,50181243.65054459,196020.4830099398,175497.31266237854,20641.528202035366
D08,Unkn-12,24.0898803001597,24.0995891320309,0.191949489677062,89974.7976348867,4.95412087854083,89854.6240831388,10568.4624394421,CC-3-31,4,30-Jan-25,0.1,100,256.0,89974.7976348858,449873.988174429,44987398.8174429,175732.02663063633,175497.31266237854,20641.528202035366
D09,Unkn-12,24.2962087964477,24.0995891320309,0.191949489677062,79226.5873134394,4.89887094908748,89854.6240831388,10568.4624394421,CC-3-31,4,30-Jan-25,0.1,100,256.0,79226.58731343843,396132.93656719214,39613293.656719215,154739.42834655943,175497.31266237854,20641.528202035366
D10,Unkn-20,19.5982341946737,19.761458427335,0.187892704575107,1435087.23487157,6.15687830139882,1303429.49877055,147944.680844337,CC-2-33,4,30-Jan-25,0.1,100,267.0,1435087.234871566,7175436.17435783,717543617.4357829,2687429.2787857037,2440879.211180819,277049.9641279806
D11,Unkn-20,19.7192882515693,19.761458427335,0.187892704575107,1331873.15579337,6.12446286570356,1303429.49877055,147944.680844337,CC-2-33,4,30-Jan-25,0.1,100,267.0,1331873.1557933856,6659365.778966928,665936577.8966928,2494144.486504467,2440879.211180819,277049.9641279806
D12,Unkn-20,19.9668528357621,19.761458427335,0.187892704575107,1143328.10564673,6.05817087958494,1303429.49877055,147944.680844337,CC-2-33,4,30-Jan-25,0.1,100,267.0,1143328.105646721,5716640.528233605,571664052.8233606,2141063.8682522867,2440879.211180819,277049.9641279806
E04,Unkn-05,23.4752454703583,23.8398746279425,0.330297727488971,131433.375746642,5.11870566249961,106462.362651102,22340.2101951575,CC-2-30,4,30-Jan-25,0.1,100,258.0,131433.37574663947,657166.8787331973,65716687.87331974,254715.84447023153,206322.40823856203,43294.98099836912
E05,Unkn-05,23.9253348218881,23.8398746279425,0.330297727488971,99582.3329162883,4.9981822962797,106462.362651102,22340.2101951575,CC-2-30,4,30-Jan-25,0.1,100,258.0,99582.33291628303,497911.6645814151,49791166.45814151,192989.01727961827,206322.40823856203,43294.98099836912
E06,Unkn-05,24.119043591581,23.8398746279425,0.330297727488971,88371.3792903748,4.94631163346495,106462.362651102,22340.2101951575,CC-2-30,4,30-Jan-25,0.1,100,258.0,88371.37929037151,441856.8964518575,44185689.64518575,171262.36296583625,206322.40823856203,43294.98099836912
E07,Unkn-13,18.7392374395487,18.6501856109945,0.0784183485617704,2437235.38379138,6.38689747458693,2576790.69900548,123060.982033468,WC-4-31,4,30-Jan-25,0.1,100,278.0,2437235.3837914737,12186176.918957368,1218617691.8957367,4383516.877322794,4634515.645693456,221332.70149903971
E08,Unkn-13,18.5914552514796,18.6501856109945,0.0784183485617704,2669746.81203264,6.42647007658894,2576790.69900548,123060.982033468,WC-4-31,4,30-Jan-25,0.1,100,278.0,2669746.812032746,13348734.06016373,1334873406.0163732,4801702.899339472,4634515.645693456,221332.70149903971
E09,Unkn-13,18.619864141955,18.6501856109945,0.0784183485617704,2623389.90119242,6.41886284238305,2576790.69900548,123060.982033468,WC-4-31,4,30-Jan-25,0.1,100,278.0,2623389.9011924644,13116949.505962322,1311694950.5962322,4718327.160418102,4634515.645693456,221332.70149903971
