Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,29.4961709662146,30.0091953492452,1.0150176153154,51900.3385088994,4.71517019045092,41653.8519331325,22769.2658654103,INF15,3,29-Jan-25,0.1,100,250.0,51900.338508896995,259501.69254448498,25950169.254448496,103800.67701779398,83307.70386626029,45538.53173081865
A05,Unkn-01,31.1783220520481,30.0091953492452,1.0150176153154,15561.6648785924,4.19205605852169,41653.8519331325,22769.2658654103,INF15,3,29-Jan-25,0.1,100,250.0,15561.664878591075,77808.32439295537,7780832.439295537,31123.329757182146,83307.70386626029,45538.53173081865
A06,Unkn-01,29.353093029473,30.0091953492452,1.0150176153154,57499.5524119058,4.75966446406709,41653.8519331325,22769.2658654103,INF15,3,29-Jan-25,0.1,100,250.0,57499.55241190236,287497.7620595118,28749776.20595118,114999.10482380472,83307.70386626029,45538.53173081865
A07,Unkn-09,27.0907204867645,25.6583298512228,1.97188116638622,290546.364971317,5.46321544634587,1599228.04758469,2128789.95224216,CC-1-18W,3,29-Jan-25,0.1,100,50.0,290546.364971317,1452731.824856585,145273182.4856585,2905463.64971317,15992280.475847358,21287899.52242247
A08,Unkn-09,26.4749450679793,25.6583298512228,1.97188116638622,451553.114553823,5.65470884213771,1599228.04758469,2128789.95224216,CC-1-18W,3,29-Jan-25,0.1,100,50.0,451553.1145538203,2257765.5727691012,225776557.27691013,4515531.1455382025,15992280.475847358,21287899.52242247
A09,Unkn-09,23.4093239989246,25.6583298512228,1.97188116638622,4055584.66322892,6.60805347203932,1599228.04758469,2128789.95224216,CC-1-18W,3,29-Jan-25,0.1,100,50.0,4055584.663229071,20277923.316145353,2027792331.6145353,40555846.632290706,15992280.475847358,21287899.52242247
A10,Unkn-17,22.3534414485864,23.219274670213,0.953974479972542,8637957.56726895,6.9364110663072,5357095.60957474,3204796.21502047,CC-2-19W,3,29-Jan-25,0.1,100,50.0,8637957.567269424,43189787.83634712,4318978783.634712,86379575.67269425,53570956.095749445,32047962.150207125
A11,Unkn-17,23.0624312173693,23.219274670213,0.953974479972542,5199121.16996434,6.71592993915577,5357095.60957474,3204796.21502047,CC-2-19W,3,29-Jan-25,0.1,100,50.0,5199121.169964503,25995605.84982251,2599560584.982251,51991211.69964502,53570956.095749445,32047962.150207125
A12,Unkn-17,24.2419513446833,23.219274670213,0.953974479972542,2234208.09149092,6.34912362033621,5357095.60957474,3204796.21502047,CC-2-19W,3,29-Jan-25,0.1,100,50.0,2234208.0914909085,11171040.457454542,1117104045.745454,22342080.91490908,53570956.095749445,32047962.150207125
B04,Unkn-02,24.8871346527376,26.9817026726531,2.51946096735044,1407618.54638031,6.14848498034102,656356.1950136,692878.26968659,CC-1-17W,3,29-Jan-25,0.1,100,60.0,1407618.5463803066,7038092.731901533,703809273.1901532,11730154.55316922,5469634.958446662,5773985.580721559
