Well,Content,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,SampleID,Plate,Date,Dilution,ul_dna_eluted,mL_sample,calc_qty,per_ul_dna,copies_in_dna,copies_per_g_sample,avg_copies_per_g_sample,avg_std
A04,Unkn-01,21.5420249844827,21.4117222089107,0.11597868362328,112757.329520517,5.05214478174163,123249.937973881,9372.68814393826,CC-1-30W,4,19-Feb-25,0.1,100,25,112757.32952051186,563786.6476025593,56378664.76025593,2255146.590410237,2464998.759477547,187453.76287878866
A05,Unkn-01,21.3733466509654,21.4117222089107,0.11597868362328,126199.253100279,5.10105678458017,123249.937973881,9372.68814393826,CC-1-30W,4,19-Feb-25,0.1,100,25,126199.25310027803,630996.2655013901,63099626.55013901,2523985.0620055604,2464998.759477547,187453.76287878866
A06,Unkn-01,21.3197949912839,21.4117222089107,0.11597868362328,130793.231300846,5.11658526933416,123249.937973881,9372.68814393826,CC-1-30W,4,19-Feb-25,0.1,100,25,130793.23130084222,653966.156504211,65396615.6504211,2615864.626016844,2464998.759477547,187453.76287878866
A07,Unkn-09,19.4462686899339,19.3750472579578,0.100231132633053,456936.172148913,5.65985553919569,479914.088666676,32660.2790234507,CC-2-32W,4,19-Feb-25,0.1,100,40,456936.1721489022,2284680.860744511,228468086.0744511,5711702.151861277,5998926.108333464,408253.48779326375
A08,Unkn-09,19.4184423054896,19.3750472579578,0.100231132633053,465505.067462544,5.66792441304892,479914.088666676,32660.2790234507,CC-2-32W,4,19-Feb-25,0.1,100,40,465505.0674625456,2327525.3373127277,232752533.73127276,5818813.343281819,5998926.108333464,408253.48779326375
A09,Unkn-09,19.2604307784498,19.3750472579578,0.100231132633053,517301.026388571,5.71374334010336,479914.088666676,32660.2790234507,CC-2-32W,4,19-Feb-25,0.1,100,40,517301.02638858376,2586505.1319429185,258650513.19429186,6466262.829857296,5998926.108333464,408253.48779326375
A10,Unkn-17,19.4795003492656,19.6121661738469,0.197314706713475,446909.191369344,5.65021928668081,411337.37960682,52079.7836156512,CC-2-35W,4,19-Feb-25,0.1,100,40,446909.1913693356,2234545.9568466777,223454595.68466777,5586364.892116694,5141717.245085127,650997.2951956255
A11,Unkn-17,19.5180842248356,19.6121661738469,0.197314706713475,435543.002840391,5.63903104102976,411337.37960682,52079.7836156512,CC-2-35W,4,19-Feb-25,0.1,100,40,435543.00284037646,2177715.0142018823,217771501.42018822,5444287.535504705,5141717.245085127,650997.2951956255
A12,Unkn-17,19.8389139474396,19.6121661738469,0.197314706713475,351559.944610727,5.54599938737585,411337.37960682,52079.7836156512,CC-2-35W,4,19-Feb-25,0.1,100,40,351559.9446107185,1757799.7230535925,175779972.30535924,4394499.307633981,5141717.245085127,650997.2951956255
B04,Unkn-02,20.4907888876792,20.2764223547653,0.188011808546437,227496.056055897,5.3569738719909,263853.99272339,31980.4964532671,CC-2-30W,4,19-Feb-25,0.1,100,40,227496.05605589206,1137480.2802794601,113748028.02794601,2843700.7006986504,3298174.909042342,399756.2056658585
